Entity,Year,Oil Consumption - TWh,Gas Consumption - TWh,Coal Consumption - TWh,Hydro Generation - TWh,Solar Generation - TWh,Wind Generation - TWh,Nuclear Generation - TWh,Geo Biomass Other - TWh
Austria,1994,135.2360003,69.75149417,35.45444444,35.7075,0.001,0,0,1.210555
Austria,1995,134.8618181,76.15716028,40.33864167,37.067222,0.001,0.001,0,1.857221
Austria,1996,139.5362275,81.06088,40.51019167,34.216111,0.001,0.005,0,1.589444
Austria,1997,141.7309131,78.12571611,42.96853028,36.105278,0.002,0.02,0,1.711389
Austria,1998,147.1767172,80.20729139,37.83,37.163333,0.002,0.045,0,1.842777
Austria,1999,144.6513064,81.92762833,37.56991639,40.6991208,0.002,0.051,0,1.596911819
Austria,2000,141.7493486,78.20515417,42.47900528,41.83565055,0.003,0.067,0,1.52827932
Austria,2001,153.6855569,82.88196083,43.88113361,40.45548165,0.005,0.172,0,1.667812
Austria,2002,156.8197892,81.48536944,44.57971167,40.22700281,0.009,0.203,0,1.520444
Austria,2003,169.9364231,89.62971833,47.54769444,33.21499204,0.015,0.366,0,1.711921
Austria,2004,165.3283258,90.4923375,46.57630639,36.762283,0.018,0.924,0,2.05973
Austria,2005,164.6262689,95.27706444,46.43804778,37.09513834,0.021018375,1.331276757,0,2.437154339
Austria,2006,164.5096117,89.53200778,46.39797056,35.65608477,0.022386875,1.752792984,0,3.237502556
Austria,2007,154.6579456,84.70895417,44.85959333,37.05445286,0.024238375,2.037184927,0,4.061606911
Austria,2008,153.2102461,90.68554861,44.31640889,38.32949104,0.03011991,2.011257409,0,4.302304141
Austria,2009,145.4496586,88.31913861,33.39078417,40.89630336,0.04891428,1.954040168,0,4.277982167
Austria,2010,151.9178119,96.12812111,39.26067944,38.36341829,0.08881314,2.063913736,0,4.463430081
Austria,2011,141.7745453,90.41806694,40.31963639,34.23908351,0.17406996,1.93623636,0,4.516752009
Austria,2012,141.6354092,86.24141583,37.45485111,43.80410469,0.33748305,2.462029019,0,4.608036501
Austria,2013,146.1486114,82.00461139,38.09631306,42.0465273,0.625974,3.153231562,0,4.584281709
Austria,2014,140.1568569,75.10975583,34.89556333,41.01025937,0.785246,3.845768035,0,4.336296196
Austria,2015,139.6825294,79.68095,37.71359306,37.05552838,0.937098,4.840343102,0,4.503546527
Austria,2016,144.4736967,83.42190278,34.97959556,39.84471615,1.096016,5.234838273,0,4.691227039
Austria,2017,146.3458656,90.69853861,36.56455056,38.293433,1.268971,6.571511136,0,4.920933436
Austria,2018,147.7633825,86.86918917,32.28496389,37.637911,1.455132,6.030429449,0,4.930195781
Austria,2019,153.4233447,89.00441028,33.02799472,40.455346,1.702093,7.477363299,0,4.745310238
Austria,2020,133.2959989,85.27519028,25.91169972,40.95375978,1.590574729,6.794140175,0,5.253975479
Azerbaijan,1985,97.18554778,132.5997197,1.06996,1.3125618,0,0,0,0
Azerbaijan,1986,101.8173708,147.3308556,1.06996,0.8043308,0,0,0,0
Azerbaijan,1987,95.82690833,145.5126181,1.06996,0.8043308,0,0,0,0
Azerbaijan,1988,98.14325083,143.6943806,1.06996,0.6982652,0,0,0,0
Azerbaijan,1989,95.70121556,150.972205,1.06996,0.6982652,0,0,0,0
Azerbaijan,1990,100.3948283,153.9701033,1.03507,1.658,0,0,0,0
Azerbaijan,1991,96.80112778,147.3308556,0.77921,1.7593,0,0,0,0
Azerbaijan,1992,94.31946944,114.5830825,0.13956,1.7473,0,0,0,0
Azerbaijan,1993,94.0554075,84.57972722,0.03489,2.426,0,0,0,0
Azerbaijan,1994,86.15902389,79.12014,0.04652,1.83,0,0,0,0
Azerbaijan,1995,77.67719972,78.20858417,0.03489,1.556,0,0,0,0
Azerbaijan,1996,69.7720225,57.29641583,0.03489,1.537,0,0,0,0
Azerbaijan,1997,66.40268472,54.5666225,0.03489,1.712,0,0,0,0
Azerbaijan,1998,69.87349361,50.92039833,0,1.951,0,0,0,0
Azerbaijan,1999,66.9886925,54.5666225,0,1.506,0,0,0,0
Azerbaijan,2000,74.26630528,52.74351028,0,1.534,0,0,0,0
Azerbaijan,2001,47.27034083,75.65427722,0.03489,1.301,0,0,0,0
Azerbaijan,2002,43.51946611,75.86876111,0.02326,2.02,0,0,0,0
Azerbaijan,2003,50.59969417,77.799115,0.03489,2.47,0,0,0,0
Azerbaijan,2004,54.57310389,91.227915,0.010694444,2.755,0,0,0,0
Azerbaijan,2005,63.79851139,94.23216,0.037448611,3.0094,0,0,0,0
Azerbaijan,2006,57.11258,99.616005,0.037448611,2.518,0,0,0,0
Azerbaijan,2007,53.85485944,87.70809,0.057333333,2.364,0,0,0,0
Azerbaijan,2008,43.05569611,100.3457489,0.043,2.232,0,0,0,0
Azerbaijan,2009,40.15004611,85.68146389,0.043,2.3084,0,0.0021,0,0
Azerbaijan,2010,39.63645528,81.44875056,0.0645,3.4463,0,0.0005,0,0
Azerbaijan,2011,48.58157278,89.20128889,0.057333333,2.6758,0,0,0,0
Azerbaijan,2012,50.81020806,93.61445556,0.043,1.821,0,0,0,0
Azerbaijan,2013,55.30414139,94.02989389,0.035833333,1.4891,0.0008,0.0008,0,0.067
Azerbaijan,2014,54.29415889,98.54446056,0.0215,1.2997,0.0029,0.0023,0,0.087
Azerbaijan,2015,55.1019025,111.465525,0.035833333,1.6375,0.0046,0.0046,0,0.0909
Azerbaijan,2016,54.73497833,109.306475,0.014333333,1.9593,0.0353,0.0228,0,0.08725
Azerbaijan,2017,55.22210778,106.16605,0.014333333,1.7464,0.0372,0.0221,0,0.08515
Azerbaijan,2018,57.87641778,108.158125,0.007166667,1.768,0.03926,0.0827,0,0.0811
Azerbaijan,2019,57.69163611,117.8923564,0.007166667,1.5648,0.0442,0.1054,0,0.09795
Azerbaijan,2020,50.57206528,118.93685,0.007166667,1.068,0.0472,0.0951,0,0.098218356
Bangladesh,1971,8.135291667,0,0,0,0,0,0,0
Bangladesh,1972,9.919017778,4.39614,1.086986389,0.175,0,0,0,0
Bangladesh,1973,11.208105,6.08249,1.41251,0.331,0,0,0,0
Bangladesh,1974,11.65956444,6.68725,1.255563056,0.243,0,0,0,0
Bangladesh,1975,13.631795,6.72214,1.453191667,0.436,0,0,0,0
Bangladesh,1976,14.74887528,8.85043,1.435758333,0.494,0,0,0,0
Bangladesh,1977,14.52280611,9.87387,1.4997,0.437,0,0,0,0
Bangladesh,1978,15.46012139,10.89731,1.453191667,0.506,0,0,0,0
Bangladesh,1979,17.11233667,12.53714,1.081183056,0.587,0,0,0,0
Bangladesh,1980,19.29100278,14.11882,1.444329722,0.583,0,0,0,0
Bangladesh,1981,19.89294139,13.61385667,1.484778889,0.625,0,0,0,0
Bangladesh,1982,19.62132194,17.67484694,1.7986725,0.523,0,0,0,0
Bangladesh,1983,17.54749472,19.667185,1.017985556,0.662,0,0,0,0
Bangladesh,1984,17.68205278,22.70066306,0.407387222,0.897,0,0,0,0
Bangladesh,1985,19.738765,25.78047444,0.569649167,0.739,0,0,0,0
Bangladesh,1986,21.27548722,29.07014889,0.860294444,0.45,0,0,0,0
Bangladesh,1987,20.94548556,34.15592611,1.354371667,0.517,0,0,0,0
Bangladesh,1988,20.98426167,40.20107806,1.395065,0.675,0,0,0,0
Bangladesh,1989,22.94195333,42.49867167,1.453191667,0.92,0,0,0,0
Bangladesh,1990,22.22782278,45.74201306,3.272588889,0.884,0,0,0,0
Bangladesh,1991,20.62286083,47.10748694,1.046304444,0.838,0,0,0,0
Bangladesh,1992,23.00426278,51.37016389,0.982362778,0.796,0,0,0,0
Bangladesh,1993,25.76916806,57.50253167,0.366205556,0.608,0,0,0,0
Bangladesh,1994,26.85683083,60.98571667,0.342956944,0.847,0,0,0,0
Bangladesh,1995,34.85348583,67.42334028,3.731799444,0.372,0,0,0,0
Bangladesh,1996,35.60648278,72.36466583,2.046100833,0.739,0,0,0,0
Bangladesh,1997,40.8769375,71.13274139,3.755059444,0.719,0,0,0,0
Bangladesh,1998,45.05575333,76.86446111,1.081171389,0.865,0,0,0,0
Bangladesh,1999,40.18384917,83.80357611,0.534770556,0.833,0,0,0,0
Bangladesh,2000,39.48772389,90.58188667,3.836434722,0.749,0,0,0,0
Bangladesh,2001,47.16673472,101.4320894,4.068941667,0.993,0,0,0,0
Bangladesh,2002,47.36441306,106.7113767,4.249136667,0.749,0.0001,0,0,0
Bangladesh,2003,49.096425,114.7842983,4.063126667,0.749,0.0009,0,0,0
Bangladesh,2004,46.3294225,123.4023192,4.068941667,0.749,0.0019,0,0,0
Bangladesh,2005,46.62285556,132.6335769,8.347994722,0.749,0.0034,0,0,0
Bangladesh,2006,47.12296111,143.6336819,12.68387083,0.749,0.0054,0.0016,0,0
Bangladesh,2007,44.55946833,153.3637056,10.35139722,0.749,0.009,0.0016,0,0
Bangladesh,2008,45.27263167,163.7642014,10.89606528,0.95,0.0152,0.0029,0,0
Bangladesh,2009,42.33151972,187.4673831,13.61483,0.417,0.0251,0.0051,0,0.001
Bangladesh,2010,47.1608925,192.5372714,8.675766111,0.729,0.0443,0.0051,0,0.002
Bangladesh,2011,60.94240722,195.821495,12.9155425,0.872,0.0584,0.0051,0,0.003
Bangladesh,2012,65.03846889,213.3627925,10.65711389,0.777,0.0909,0.0051,0,0.004
Bangladesh,2013,63.67340167,219.5278664,14.75407361,0.728378728,0.129563,0.005081,0,0.004993
Bangladesh,2014,71.49221472,230.2227158,8.853395,0.566453438,0.166947,0.005081,0,0.006015
Bangladesh,2015,75.66558556,258.5406275,26.35210306,0.898146455,0.198389,0.005081,0,0.002682
Bangladesh,2016,82.81022417,264.5094656,19.36484667,0.884632595,0.219999,0.005081,0,0.002877
Bangladesh,2017,92.72551806,265.9267239,21.72666972,1.029528088,0.253361,0.005081,0,0.002877
Bangladesh,2018,106.0346614,274.2900144,23.80630639,0.865411112,0.275068,0.005081,0,0.002877
Bangladesh,2019,104.5755608,309.3437922,38.54491222,0.823091189,0.349231785,0.005081,0,0.002877
Bangladesh,2020,92.06734917,304.3475678,42.93912889,0.700670737,0.412784892,0.005081,0,0.003035367
Belarus,1985,296.3403497,86.53183861,25.11238,0.02,0,0,0,0
Belarus,1986,350.1186242,88.18871194,27.47188583,0.02,0,0,0,0
Belarus,1987,346.3062442,99.54344139,26.71053972,0.02,0,0,0,0
Belarus,1988,335.4691492,115.2603344,28.61634611,0.02,0,0,0,0
Belarus,1989,314.1269069,121.3823403,28.09226917,0.02,0,0,0,0
Belarus,1990,290.4779853,129.3250344,24.71020278,0.02,0,0,0,0
Belarus,1991,280.893015,135.3487511,23.47315472,0.018,0,0,0,0
Belarus,1992,239.2920422,157.1782892,19.55019278,0.017,0,0,0,0
Belarus,1993,170.5467767,145.8329203,16.79005667,0.019,0,0,0,0
Belarus,1994,138.3785575,127.4856244,11.76375667,0.019,0,0,0,0
Belarus,1995,125.5590172,115.2603344,11.06991083,0.02,0,0,0,0
Belarus,1996,123.469095,121.3823403,13.43456889,0.016,0,0,0,0
Belarus,1997,107.8603011,138.8403539,14.15712917,0.021,0,0,0,0
Belarus,1998,102.0934069,140.5908358,12.56381167,0.028,0,0,0,0
Belarus,1999,93.60938944,143.2118781,11.65645583,0.019,0,0,0,0
Belarus,2000,91.81580694,151.9362044,11.57172556,0.027,0,0,0,0
Belarus,2001,89.50944556,151.0656442,8.308523889,0.03,0,0,0,0
Belarus,2002,93.03176111,155.4278072,7.837448056,0.029,0,0,0,0
Belarus,2003,94.97137611,152.806765,7.376771667,0.028,0,0,0,0
Belarus,2004,94.81603167,185.3436878,7.225938056,0.033,0,0.001010101,0,0
Belarus,2005,88.34511333,190.0266181,7.979853889,0.036,0,0.001,0,0
Belarus,2006,103.0758461,193.9477681,7.14469,0.035,0,0.001,0,0.002
Belarus,2007,94.19574361,194.7153589,8.080224167,0.035,0,0.001,0,0.014
Belarus,2008,93.40529833,199.4145133,7.532653889,0.039,0,0.001,0,0.033
Belarus,2009,107.9921522,169.3198131,7.176777222,0.045,0,0.001,0,0.06
Belarus,2010,87.09065194,207.2836283,7.507348889,0.045,0,0.001,0,0.084
Belarus,2011,98.94234167,192.2618486,9.018615,0.042,0,0.004,0,0.095
Belarus,2012,121.0563756,194.1009833,9.199353333,0.072,0,0.006,0,0.095
Belarus,2013,83.41637472,192.7027728,9.764291111,0.138,0.0004,0.008,0,0.082
Belarus,2014,94.58471861,191.2143953,9.686455,0.121,0.002,0.009,0,0.079
Belarus,2015,80.76852889,178.9891053,8.613829167,0.111,0.009,0.039,0,0.094
Belarus,2016,79.41374139,177.8751622,9.467983056,0.142,0.026,0.073,0,0.094
Belarus,2017,79.24268556,182.0875517,9.79246,0.406,0.089,0.097,0,0.106
Belarus,2018,87.52056444,193.1427336,14.68869,0.324,0.118,0.099,0,0.109
Belarus,2019,83.45497111,191.644995,15.4679,0.351,0.179,0.166,0,0.11
Belarus,2020,76.56821083,178.6505417,15.40902028,0.353340883,0.181743295,0.183883978,0,0.11206379
Belgium,1965,188.4647594,0.735,222.9371547,0.272,0,0,0,0
Belgium,1966,192.2603169,1.3265,203.3709942,0.299,0,0,0.006,0
Belgium,1967,212.0316414,5.0555,199.5972506,0.238,0,0,0.094,0
Belgium,1968,246.159215,12.299,206.0641783,0.244,0,0,0.061,0
Belgium,1969,284.0069592,25.335,200.6903514,0.23,0,0,0.022,0
Belgium,1970,309.8156486,39.75175,189.1344928,0.246,0,0,0.057,0
Belgium,1971,317.5064408,54.81475,156.6169525,0.134,0,0,0,0
Belgium,1972,343.4724744,69.1135,149.5834419,0.18,0,0,0.011,0
Belgium,1973,360.6342989,83.07225,125.5278178,0.171,0,0,0.076,0.116
Belgium,1974,317.6840153,97.35675,134.26744,0.24,0,0,0.148,0.108
Belgium,1975,301.48973,96.19475,100.2789675,0.183,0,0,6.784,0.083
Belgium,1976,314.4824817,101.6115,104.5037722,0.109,0,0,10.036,0.057
Belgium,1977,309.3097308,99.9695,105.9952703,0.224,0,0,11.939,0.247
Belgium,1978,330.0505217,99.1245,108.5440578,0.223,0,0,12.513,0.26
Belgium,1979,328.0173483,108.30525,120.9353178,0.234,0,0,11.407,0.315
Belgium,1980,303.1726806,103.6315,121.9145064,0.278,0,0,12.549,0.3
Belgium,1981,277.8809539,95.5805,126.2925644,0.381,0,0,12.859,0.291
Belgium,1982,263.1248936,79.68625,126.4905106,0.333,0,0,15.664,0.046
Belgium,1983,238.7555064,82.80875,107.9401261,0.336,0,0,24.106,0.022
Belgium,1984,231.0120811,85.4505,125.1785375,0.351,0,0,27.743,0.024
Belgium,1985,234.4788778,85.864,124.8266889,0.287,0,0,34.601,0.053
Belgium,1986,264.9442133,77.095,106.5094611,0.343,0,0,39.394,0.119
Belgium,1987,266.8484003,85.0165,105.9931439,0.429,0,0.006,41.967,0.142
Belgium,1988,275.2270936,83.906,107.1084978,0.359,0,0.008,43.102,0.18
Belgium,1989,270.3055536,93.24425,112.5345231,0.305,0,0.007,41.217,0.191
Belgium,1990,279.0906456,95.6985,123.6317264,0.266,0,0.007,42.722,0.282
Belgium,1991,299.2667433,102.078,118.2610389,0.229,0,0.008,42.861,0.299
Belgium,1992,305.2734944,105.20125,105.8402456,0.341,0,0.009,43.456,0.267
Belgium,1993,300.3059692,110.093,100.2586247,0.254,0,0.008,41.927,0.245
Belgium,1994,326.4633325,112.576,107.7656733,0.346,0,0.009,40.624,0.245
Belgium,1995,325.2658828,124.5255,102.9293961,0.338,0,0.009,41.356,0.321
Belgium,1996,352.2537506,138.42075,98.50768167,0.239,0,0.008,43.336,0.314
Belgium,1997,360.9305908,132.04475,91.96224778,0.305,0,0.008,47.408,0.275
Belgium,1998,365.9429978,144.644,91.47681167,0.389,0,0.011,46.165,0.359
Belgium,1999,353.8124717,154.46025,80.15169222,0.341,0,0.013,49.017,0.496
Belgium,2000,359.5351636,155.26275,88.68364611,0.46,0,0.016,48.157,0.568
Belgium,2001,365.0363186,153.376,84.47443528,0.441,0,0.037,46.349,0.597
Belgium,2002,366.5633664,158.32525,72.41641639,0.36,0,0.057,47.36,0.721
Belgium,2003,387.4156583,168.66575,70.049095,0.247,0,0.088,47.379,0.857
Belgium,2004,392.1215911,171.88,65.15431861,0.317,0.001,0.142,47.312,1.037
Belgium,2005,389.9864642,168.93475,59.86575056,0.288,0.001,0.227,47.595,1.59
Belgium,2006,388.7427722,173.889,59.07674806,0.359,0.002,0.366,46.645,2.225
Belgium,2007,392.6291844,175.19025,53.9867275,0.389,0.006,0.491,48.227,2.6
Belgium,2008,411.8414,174.0145,53.31606028,0.41,0.042,0.637,45.568,3.329
Belgium,2009,370.5459694,175.7406583,34.34512278,0.328,0.166,0.996,47.222,3.949
Belgium,2010,383.9372333,194.04,43.60049778,0.312,0.56,1.292,47.944,4.330428
Belgium,2011,359.41571,165.24,41.04895722,0.196,1.169,2.312,48.234,4.699934
Belgium,2012,345.7088875,167.4,38.66264417,0.357,2.148,2.751,40.295,5.202093
Belgium,2013,355.9119511,165.33,40.90759472,0.38,2.644,3.665,42.644,4.98362
Belgium,2014,349.8861742,144.63,39.00531028,0.2952,2.8862,4.6153,33.703,4.4732
Belgium,2015,361.1068422,158.499,39.22055833,0.3184,3.0563,5.574,26.103,5.5637
Belgium,2016,366.6585711,161.892,37.16678194,0.37,3.0952,5.4377,43.523,5.4499
Belgium,2017,372.8986053,164.115,36.31762889,0.2701,3.3076,6.5137,42.2268,5.777
Belgium,2018,394.6730961,168.741,36.10423028,0.3135,3.9029,7.4647,28.597,5.4708
Belgium,2019,369.4306142,173.835,36.15772806,0.302,4.247,9.7256,43.5236,5.2409
Belgium,2020,258.5534047,169.9818,29.88058444,0.281926695,5.137378997,13.03086657,34.35574849,5.331659266
Brazil,1965,177.7305761,0.513421667,20.17805,25.515,0,0,0,0
Brazil,1966,193.7975992,0.6004025,21.8644,27.906,0,0,0,0
Brazil,1967,199.9917336,0.678716111,22.59709,29.189,0,0,0,0
Brazil,1968,240.1961561,0.717289722,22.23656,30.55,0,0,0,0
Brazil,1969,263.5677119,0.755965,24.81842,32.692,0,0,0,0
Brazil,1970,298.2182256,0.8110125,28.34479556,39.801,0,0,0,0.5146915
Brazil,1971,328.594975,1.277344444,28.53244028,43.199,0,0,0,0.63339525
Brazil,1972,377.9779092,1.753814167,30.03591167,50.681,0,0,0,0.716570188
Brazil,1973,465.3315831,2.007255556,29.51856056,57.89,0,0,0,0.750800375
Brazil,1974,501.8396036,3.862446389,31.31228194,65.679,0,0,0,0.7851518
Brazil,1975,518.0452306,4.196989167,37.22524778,72.287,0,0,0,0.867177575
Brazil,1976,560.344995,4.835661389,39.726395,82.913,0,0,0,0.864337725
Brazil,1977,573.1198578,6.031904722,50.38603694,93.48,0,0,0,1.116845463
Brazil,1978,623.4551411,7.937783889,57.93501472,102.746,0,0,0,1.331944075
Brazil,1979,655.138935,8.698107778,62.92865972,116.58,0,0,0,1.7760194
Brazil,1980,632.6501078,10.16806778,68.64476194,128.907,0,0,0,1.805508263
Brazil,1981,603.6081586,9.123889444,67.15785667,130.765,0,0,0,1.873622875
Brazil,1982,611.8712336,13.03702417,70.99180361,141.132,0,0,0,2.178474475
Brazil,1983,580.8929575,17.62938194,79.83681,151.475,0,0,0,2.98445495
Brazil,1984,587.9967022,20.51861333,98.59130972,166.593,0,0,1.643,2.851678888
Brazil,1985,596.7123994,25.73950583,116.5480431,178.375,0,0,3.381,3.067125589
Brazil,1986,658.9797111,29.98718306,117.9925042,182.419,0,0,0.144,3.193932424
Brazil,1987,678.0477933,33.47453639,123.5547914,185.6,0,0,0.973,3.565697315
Brazil,1988,689.9333453,33.69756472,126.2678339,199.093,0,0,0.608,3.339783794
Brazil,1989,695.1901225,34.54912778,125.2914789,204.69,0,0,1.83,3.403162339
Brazil,1990,686.5703814,31.45513583,111.6207906,206.708,0,0,2.237,3.8590625
Brazil,1991,694.3108419,32.7006075,127.9635419,217.782,0,0,1.442,3.999612563
Brazil,1992,748.6013681,37.04399444,124.1800142,223.343,0,0,1.759,4.929360738
Brazil,1993,778.7998936,43.39462694,127.9362689,235.065,0,0,0.442,4.983937033
Brazil,1994,831.3718939,47.39170167,131.3316494,242.705,0,0,0.055,5.388223649
Brazil,1995,867.7104592,52.30494639,137.7298225,253.905,0,0,2.519,5.593740489
Brazil,1996,923.0421819,57.62748889,142.1191353,265.769,0,0.002,2.427,6.752709628
Brazil,1997,992.0483794,62.62491694,142.9712617,278.972,0,0.004,3.169,7.378950998
Brazil,1998,1034.134276,65.63152222,140.0402208,291.469,0,0.005,3.265,7.505233012
Brazil,1999,1049.916364,77.88045528,141.8077969,293,0,0.002,3.977,8.376002281
Brazil,2000,1033.795546,97.0450525,151.1814894,304.403,0,0.001,6.046,7.855363
Brazil,2001,1050.736111,122.8619389,148.7880044,267.876,0,0.0349,14.279,8.990407
Brazil,2002,1029.586252,145.1625197,144.0103917,286.092,0,0.061,13.836,10.22614696
Brazil,2003,999.1245764,162.47292,149.4187289,305.616,0,0.061,13.358,11.894463
Brazil,2004,1032.528605,193.2248372,156.6568869,320.7969068,0,0.061,11.611,12.4750557
Brazil,2005,1054.165138,201.2711569,151.0846025,337.4566739,0,0.0929,9.855,13.59093928
Brazil,2006,1074.505486,211.6978169,148.9739739,348.80546,0,0.237,13.7541,14.84565898
Brazil,2007,1117.083727,218.0163642,157.8717217,374.0151216,0,0.662781836,12.34976,18.06344408
Brazil,2008,1166.675088,256.6088547,160.1323556,369.5564,0,1.183,13.96858,19.7862573
Brazil,2009,1156.128389,206.6861381,129.2071603,390.988065,0,1.238,12.957,22.87587213
Brazil,2010,1260.907171,275.7677925,168.1976408,403.2898133,0,2.176558,14.5231558,31.94237545
Brazil,2011,1340.538784,274.8342497,179.6697006,428.3329199,0,2.704769,15.659376,32.62904072
Brazil,2012,1382.747724,325.7653328,177.7964094,415.3421755,0.00098,5.05,16.0384,35.76567086
Brazil,2013,1462.303584,383.8277278,191.6434944,390.992014,0.004793593,6.575862737,15.44969,40.97184609
Brazil,2014,1509.28519,406.5547425,203.7663697,373.4390605,0.016081802,12.21025167,15.37846248,47.07918279
Brazil,2015,1414.336211,429.3654086,204.9777114,359.7428082,0.058917412,21.62570216,14.73415264,49.88032083
Brazil,2016,1341.573352,370.8788244,185.14636,380.9109424,0.085260592,33.488872,15.86434367,51.33469956
Brazil,2017,1362.49633,376.3202836,195.2714156,370.9064564,0.831813401,42.37325825,15.73919644,52.91210534
Brazil,2018,1311.40856,358.9079767,190.9384517,388.9710759,3.461434834,48.47514121,15.67388702,54.38223437
Brazil,2019,1336.159569,357.3334881,180.0343128,397.8770566,6.654579083,55.98562168,16.1288243,54.92087661
Brazil,2020,1279.663944,321.1816986,160.8245164,396.7985,7.958688663,57.01361507,15.29579382,55.36807301
Bulgaria,1965,43.71547222,0.562725,69.73348,2,0,0,0,0
Bulgaria,1966,49.87410833,0.839475,71.90829,2.01,0,0,0,0
